Date/Time,SHOEBOX:Zone Air Temperature [C](Hourly),PURCHASED AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),PURCHASED AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),PEOPLE_COMFORT:Zone Thermal Comfort Fanger Model PPD [%](Hourly) 
 10/03  23:00:00,20.0,2482047.3921106907,0.0,19.770446199683826 
 10/03  24:00:00,20.0,2463793.305701197,0.0,19.635535807766968 
 10/04  01:00:00,20.0,2479986.39096094,0.0,19.719921961461535 
 10/04  02:00:00,20.0,2492476.4135267997,0.0,19.789329822027164 
 10/04  03:00:00,20.0,2529058.8794450459,0.0,19.998675887871348 
 10/04  04:00:00,20.0,2613065.6066301946,0.0,20.484044100326128 
 10/04  05:00:00,20.0,2696143.858994075,0.0,20.96826103929037 
 10/04  06:00:00,20.0,2729070.3676158285,0.0,21.159981952522544 
 10/04  07:00:00,20.0,2842146.5145866896,0.0,21.693403058035654 
 10/04  08:00:00,20.0,2771566.772944952,0.0,21.481919454631595 
 10/04  09:00:00,20.0,2356454.193532627,0.0,19.53146632148553 
 10/04  10:00:00,20.0,1766742.8918595908,0.0,17.304551273540385 
 10/04  11:00:00,20.0,1551073.1319803205,0.0,16.72697246291839 
 10/04  12:00:00,20.0,1609215.6797217448,0.0,17.136651945943937 
 10/04  13:00:00,20.0,1286920.23781396,0.0,15.89381608355186 
 10/04  14:00:00,20.0,1188339.3226580078,0.0,15.688472657115057 
 10/04  15:00:00,20.0,1649488.4586203788,0.0,17.546119781581586 
 10/04  16:00:00,20.0,1841894.5504232115,0.0,18.070540754174208 
 10/04  17:00:00,20.0,2056118.6423009833,0.0,18.80435508470548 
 10/04  18:00:00,20.0,2147414.2724750286,0.0,19.0864598119483 
 10/04  19:00:00,20.0,2211399.6373719617,0.0,19.33593964707469 
 10/04  20:00:00,20.0,2324476.4316321795,0.0,19.627936937524088 
 10/04  21:00:00,20.0,2366262.9610505967,0.0,19.623137656744388 
 10/04  22:00:00,20.0,2364911.237301295,0.0,19.404361449390586 
 10/04  23:00:00,20.0,2292659.8149817169,0.0,18.7662551043897 
 10/04  24:00:00,20.0,2310999.601585877,0.0,18.807471771740329 
 10/05  01:00:00,20.0,2336230.0166780964,0.0,18.930783086201158 
 10/05  02:00:00,20.0,2374775.5871976686,0.0,19.141173815630436 
 10/05  03:00:00,20.0,2417074.158133169,0.0,19.375167720201259 
 10/05  04:00:00,20.0,2445114.1169890768,0.0,19.531600306866819 
 10/05  05:00:00,20.0,2463489.0436527056,0.0,19.633658992138434 
 10/05  06:00:00,20.0,2464790.8610798825,0.0,19.63967050863359 
 10/05  07:00:00,20.0,2538482.9372800129,0.0,20.121512900818798 
 10/05  08:00:00,20.0,2471711.27424526,0.0,20.00185741009646 
 10/05  09:00:00,20.0,1904911.7081838675,0.0,17.57039535516429 
 10/05  10:00:00,20.0,1313973.4732706564,0.0,15.680879077683521 
 10/05  11:00:00,20.0,1076385.7504725,0.0,15.226058422859909 
 10/05  12:00:00,20.0,1176942.068574182,0.0,15.862126965930969 
 10/05  13:00:00,20.0,1216403.33879029,0.0,16.014504528807558 
 10/05  14:00:00,20.014374304068867,355310.2795566624,0.0,12.729974197104824 
 10/05  15:00:00,20.787671348426377,0.0,0.0,7.184941149371156 
 10/05  16:00:00,22.08368410028963,0.0,0.0,5.059250417267097 
 10/05  17:00:00,22.87013157550058,0.0,0.0,5.158667973221455 
 10/05  18:00:00,22.389487541749799,0.0,0.0,5.60399282582831 
 10/05  19:00:00,21.15368079274805,0.0,0.0,9.249491245886752 
 10/05  20:00:00,20.184972985077235,340850.11791412197,0.0,14.777571288210164 
 10/05  21:00:00,20.000000000210595,1141062.1025895549,0.0,16.486235730763739 
 10/05  22:00:00,20.0,1400007.728510455,0.0,15.934322825513526 
 10/05  23:00:00,20.0,1453345.7913288365,0.0,15.170190719238106 
 10/05  24:00:00,20.000000000000005,1490752.4181983553,0.0,14.874400962012487 
 10/06  01:00:00,20.0,1532061.2254646074,0.0,14.870414971147996 
 10/06  02:00:00,20.0,1605145.339924938,0.0,15.13850786651917 
 10/06  03:00:00,20.0,1684372.1623467552,0.0,15.491602135770501 
 10/06  04:00:00,20.0,1747769.686083211,0.0,15.79288794908099 
 10/06  05:00:00,20.0,1806202.123275405,0.0,16.081065986163318 
 10/06  06:00:00,20.0,1874938.7142165828,0.0,16.427450744210593 
 10/06  07:00:00,20.0,1932969.3993092857,0.0,16.985722110054174 
 10/06  08:00:00,20.0,1886859.369543645,0.0,17.110637470884574 
 10/06  09:00:00,20.0,1231178.2860966842,0.0,14.750254178132579 
 10/06  10:00:00,20.17848009846593,36371.41521770002,0.0,9.754464039655858 
 10/06  11:00:00,20.317062265928639,0.0,0.0,11.04733067551991 
 10/06  12:00:00,20.012873927684088,337899.53526656687,0.0,14.144267627510004 
 10/06  13:00:00,20.0,562724.3474623547,0.0,14.617908249556736 
 10/06  14:00:00,20.000396516140154,289538.4902192878,0.0,13.562184930875333 
 10/06  15:00:00,20.168207660613825,0.0,0.0,11.392563999509063 
 10/06  16:00:00,20.297674394132657,0.0,0.0,11.776344177491266 
 10/06  17:00:00,20.030012190876588,434914.34423556239,0.0,14.958328498860425 
 10/06  18:00:00,20.0,925711.2866650517,0.0,15.756276661611557 
 10/06  19:00:00,20.0,1111426.1794292378,0.0,15.72359399262323 
 10/06  20:00:00,20.0,1325809.4574249837,0.0,15.704093818186737 
 10/06  21:00:00,20.0,1450436.3785966675,0.0,15.726242327906027 
 10/06  22:00:00,20.0,1606567.7932434793,0.0,15.801552097114773 
 10/06  23:00:00,20.0,1608042.5402570908,0.0,15.382963942150406 
 10/06  24:00:00,20.0,1638337.3598011416,0.0,15.363000362560657 
 10/07  01:00:00,20.0,1689945.7354522129,0.0,15.550505096296322 
 10/07  02:00:00,20.0,1733283.9443375194,0.0,15.740451674404879 
 10/07  03:00:00,20.0,1774276.4834380742,0.0,15.93596609563122 
 10/07  04:00:00,20.0,1813166.704841204,0.0,16.127568667967084 
 10/07  05:00:00,20.0,1866862.309620142,0.0,16.39836119282158 
 10/07  06:00:00,20.0,1922826.4078659984,0.0,16.68306423083735 
 10/07  07:00:00,20.0,1942135.9772224157,0.0,17.08042630799127 
 10/07  08:00:00,20.0,1837950.3217447517,0.0,16.939674160978148 
 10/07  09:00:00,20.0,1443611.6780983299,0.0,15.698316176405426 
 10/07  10:00:00,20.0,758775.7029562233,0.0,13.593779663748068 
 10/07  11:00:00,20.0,572123.3162665985,0.0,13.518650379618777 
 10/07  12:00:00,20.0,250020.02485665354,0.0,12.873877920406239 
 10/07  13:00:00,20.047531609214503,3626.1630791207464,0.0,12.14210405722883 
 10/07  14:00:00,20.28606196874226,0.0,0.0,10.989583382503243 
 10/07  15:00:00,20.371467004149847,0.0,0.0,11.181523990734448 
 10/07  16:00:00,20.2218894043821,0.0,0.0,12.414082598991348 
 10/07  17:00:00,20.06652543526737,19276.90592802614,0.0,13.454588040612377 
 10/07  18:00:00,20.00000000363371,655329.6726072271,0.0,15.38214791790793 
 10/07  19:00:00,20.0,944598.2725138255,0.0,15.612827532967613 
 10/07  20:00:00,20.0,1209749.4972457998,0.0,15.541594243826147 
 10/07  21:00:00,19.999999999999998,1301429.301899704,0.0,15.30893920794636 
 10/07  22:00:00,20.0,1447177.730828209,0.0,15.194214807652268 
 10/07  23:00:00,20.0,1468146.6612592084,0.0,14.816373794700147 
 10/07  24:00:00,20.0,1509740.685830417,0.0,14.80379415089435 
 10/08  01:00:00,20.0,1557734.08075656,0.0,14.944472635012723 
 10/08  02:00:00,20.0,1614580.997718795,0.0,15.182313718829408 
 10/08  03:00:00,20.0,1669709.1081838615,0.0,15.435829093714503 
 10/08  04:00:00,20.0,1726851.550027876,0.0,15.711099848836556 
 10/08  05:00:00,20.0,1788205.6773808415,0.0,16.013471941449777 
 10/08  06:00:00,20.0,1824129.0294516022,0.0,16.191702843534637 
 10/08  07:00:00,20.0,1838543.2563965079,0.0,16.58345088278591 
 10/08  08:00:00,20.0,1763313.2296286273,0.0,16.568316381946294 
 10/08  09:00:00,20.0,1257330.0130434307,0.0,14.916091033897614 
 10/08  10:00:00,20.03515471920826,260118.9128032754,0.0,11.311529167640729 
 10/08  11:00:00,20.962678601346334,0.0,0.0,6.297693040725714 
 10/08  12:00:00,22.30816338049122,0.0,0.0,5.282694081851417 
 10/08  13:00:00,23.57698358786463,0.0,0.0,10.332545152765617 
 10/08  14:00:00,24.873404527079356,0.0,0.0,19.56665373689478 
 10/08  15:00:00,25.813924195062954,0.0,0.0,21.053243118020494 
 10/08  16:00:00,25.569370145991717,0.0,0.0,16.851098377523824 
 10/08  17:00:00,25.110106277115837,0.0,0.0,13.427306419244803 
 10/08  18:00:00,24.30703581490057,0.0,0.0,8.186539846250133 
 10/08  19:00:00,23.227627728966298,0.0,0.0,5.401871172716862 
 10/08  20:00:00,22.344383204043529,0.0,0.0,5.204786225877338 
 10/08  21:00:00,21.59765934162857,0.0,0.0,6.428750526488521 
 10/08  22:00:00,20.949982000419309,0.0,0.0,8.566995375391452 
 10/08  23:00:00,20.372523186252399,0.0,0.0,11.258392626970867 
 10/08  24:00:00,20.01398783812276,359059.26609376139,0.0,13.684053594047766 
 10/09  01:00:00,20.0,672483.6359334858,0.0,13.802477816989411 
 10/09  02:00:00,20.0,816177.3903516308,0.0,13.466846171634595 
 10/09  03:00:00,20.0,910106.5704210193,0.0,13.165662054058873 
 10/09  04:00:00,20.0,1021858.7222863437,0.0,13.147600274084672 
 10/09  05:00:00,20.0,1157469.496175506,0.0,13.413396096533239 
 10/09  06:00:00,20.0,1285951.867330835,0.0,13.799465088878393 
 10/09  07:00:00,20.0,1305293.9443735437,0.0,14.308166477931593 
 10/09  08:00:00,20.0,646640.2033265294,0.0,12.468224639626618 
 10/09  09:00:00,20.526733684759227,0.0,0.0,7.410590333950054 
 10/09  10:00:00,22.10020106157243,0.0,0.0,5.596194863093217 
 10/09  11:00:00,24.2742316995397,0.0,0.0,12.317346838774375 
 10/09  12:00:00,25.78617619392338,10755.190333218621,392702.8805432579,24.35757095699009 
 10/09  13:00:00,25.99999999986471,787.4234278002064,1620306.5628810279,34.03685397631059 
 10/09  14:00:00,26.0,0.0,2965817.778376086,44.620847415177 
 10/09  15:00:00,26.0,0.0,4027248.484719625,52.62891427269832 
 10/09  16:00:00,26.0,0.0,3778141.751875322,49.35942026978944 
 10/09  17:00:00,26.0,0.0,2201994.0153387545,36.01729326184333 
 10/09  18:00:00,25.986899025014784,0.0,408025.93604593307,23.047242227614278 
 10/09  19:00:00,25.577923937140637,0.0,0.0,16.099483149051136 
 10/09  20:00:00,24.7747552255254,0.0,0.0,10.662856179927117 
 10/09  21:00:00,23.93910201167643,0.0,0.0,7.047788155606376 
 10/09  22:00:00,23.13842266818256,0.0,0.0,5.324191777341923 
 10/09  23:00:00,22.447863991170327,0.0,0.0,5.0797920131349889 
 10/09  24:00:00,21.861029111614245,0.0,0.0,5.7486353782102859 
 10/10  01:00:00,21.33353603956041,0.0,0.0,7.037220123685853 
 10/10  02:00:00,20.86776565343257,0.0,0.0,8.771891159795614 
 10/10  03:00:00,20.418554991626296,0.0,0.0,10.99616316764949 
 10/10  04:00:00,20.044559436026817,242830.20666394174,0.0,13.484568779792232 
 10/10  05:00:00,20.000000000000026,645277.5029322454,0.0,14.021434122345552 
 10/10  06:00:00,20.0,818088.4521772515,0.0,13.711737687327478 
 10/10  07:00:00,20.0,859819.3169088739,0.0,13.754487206581901 
 10/10  08:00:00,20.0,849447.0077717208,0.0,14.089054434204725 
 10/10  09:00:00,20.0,454104.0283441297,0.0,13.601979055703789 
 10/10  10:00:00,20.054949571148894,22884.96510401284,0.0,12.847790082402304 
 10/10  11:00:00,20.633321954218237,0.0,0.0,9.268271968928211 
 10/10  12:00:00,21.86292651094817,0.0,0.0,5.479152138655088 
 10/10  13:00:00,23.317444193676523,0.0,0.0,7.700770917024137 
 10/10  14:00:00,25.223706907722005,36418.69342036314,401013.5373410434,21.697593597526504 
 10/10  15:00:00,25.999999970702519,44602.537034849454,2399641.076995089,39.32009664590143 
 10/10  16:00:00,26.0,0.0,2433598.6576977556,38.472531543090699 
 10/10  17:00:00,26.0,0.0,937231.9403904103,26.693861115889179 
 10/10  18:00:00,25.72427126181442,0.0,15128.16163934824,16.503180554725213 
 10/10  19:00:00,24.69297219235261,0.0,0.0,9.51663394313242 
 10/10  20:00:00,23.74459451980174,0.0,0.0,6.181826651897642 
 10/10  21:00:00,22.94746991281249,0.0,0.0,5.0886615372363199 
 10/10  22:00:00,22.215335266725249,0.0,0.0,5.43126892454022 
 10/10  23:00:00,21.547985311300726,0.0,0.0,6.834662135546151 
 10/10  24:00:00,20.93825169191613,0.0,0.0,9.163006104019907 
 10/11  01:00:00,20.34163462776784,0.0,0.0,12.26941741315806 
 10/11  02:00:00,20.00469276307087,482649.22659629766,0.0,14.750480149724276 
 10/11  03:00:00,20.0,761076.7755574926,0.0,14.493592066259096 
 10/11  04:00:00,20.0,891020.2585428486,0.0,13.917617433740409 
 10/11  05:00:00,20.0,1002991.8154707238,0.0,13.584128980828707 
 10/11  06:00:00,20.0,1108525.7221290507,0.0,13.492332300361673 
 10/11  07:00:00,20.0,1160089.323072086,0.0,13.910363445734705 
 10/11  08:00:00,20.0,1127882.8997688825,0.0,14.290358723974185 
 10/11  09:00:00,20.003162682445696,450672.3754908982,0.0,12.515565958144528 
 10/11  10:00:00,20.515076251378109,0.0,0.0,8.311559219551626 
 10/11  11:00:00,21.98565660669384,0.0,0.0,5.371197003289271 
 10/11  12:00:00,23.84530574736272,0.0,0.0,9.088129045926103 
 10/11  13:00:00,25.240864018955479,0.0,0.0,20.344087769031537 
 10/11  14:00:00,25.999872305422774,170422.2340740265,2105052.5118242178,37.4333371299718 
 10/11  15:00:00,25.999999999999948,103702.86675485397,3265088.3753400167,46.26692594785387 
 10/11  16:00:00,26.0,90697.99942186864,2922132.3046069794,42.39254210439761 
 10/11  17:00:00,26.0,38629.23937737861,1201524.7210945585,28.591155794382265 
 10/11  18:00:00,25.813894893499115,1818.7195589273529,55679.352780390764,17.633286363661573 
 10/11  19:00:00,24.872754521782868,0.0,0.0,9.98678263729432 
 10/11  20:00:00,23.89116613410683,0.0,0.0,6.194530319194949 
 10/11  21:00:00,23.033806613174204,0.0,0.0,5.074043299606153 
 10/11  22:00:00,22.26764157778197,0.0,0.0,5.6294140963831229 
 10/11  23:00:00,21.586671549672233,0.0,0.0,7.299769913460639 
 10/11  24:00:00,20.965131023131535,0.0,0.0,9.858637804503374 
 10/12  01:00:00,20.36156796504376,0.0,0.0,13.380041944447294 
 10/12  02:00:00,20.000355865705328,724422.9045035446,0.0,16.544929592936204 
 10/12  03:00:00,20.0,1084536.2501911019,0.0,15.928586360761031 
 10/12  04:00:00,20.0,1296819.780519127,0.0,15.339817360687015 
 10/12  05:00:00,20.0,1453377.15284189,0.0,15.126524750056135 
 10/12  06:00:00,20.0,1604212.7078993712,0.0,15.386759468863922 
 10/12  07:00:00,20.0,1766665.3583407468,0.0,16.180620226132004 
 10/12  08:00:00,20.0,1487245.5874749565,0.0,15.431215839362926 
 10/12  09:00:00,20.05055614371728,236991.08571155897,0.0,10.891393158972273 
 10/12  10:00:00,20.950177797339128,0.0,0.0,6.713228993961333 
 10/12  11:00:00,22.637063567658005,0.0,0.0,5.66017883998676 
 10/12  12:00:00,24.189114411957005,0.0,0.0,10.286272486700974 
 10/12  13:00:00,25.477649814129199,37853.14009895964,136571.2379794306,20.139313727316098 
 10/12  14:00:00,25.999995750790665,236505.21989759763,1911291.9071548226,35.13393822624082 
 10/12  15:00:00,26.0,95303.52363953041,2923197.0948442176,43.72721676802008 
 10/12  16:00:00,26.0,91072.56486724355,2654275.5387890359,40.435128143553708 
 10/12  17:00:00,26.0,60865.33851706776,1197612.9037831387,28.48377386681371 
 10/12  18:00:00,25.77475251551611,2948.5509285157065,37373.821567202685,16.64449829692038 
 10/12  19:00:00,24.753997824139096,0.0,0.0,8.946900856329274 
 10/12  20:00:00,23.612441458024678,0.0,0.0,5.472438810526694 
 10/12  21:00:00,22.58920551275237,0.0,0.0,5.385193785439853 
 10/12  22:00:00,21.713950073063676,0.0,0.0,7.445100934804088 
 10/12  23:00:00,20.907978389134749,0.0,0.0,10.989591112974003 
 10/12  24:00:00,20.19337018946714,197299.47203176356,0.0,15.561013826692177 
 10/13  01:00:00,20.0000000037144,893664.9918709525,0.0,17.13040403730982 
 10/13  02:00:00,20.0,1130729.5561786975,0.0,15.862473787844034 
 10/13  03:00:00,20.0,1221615.9834542247,0.0,14.858795766794169 
 10/13  04:00:00,20.0,1296017.2410053118,0.0,14.396214619546456 
 10/13  05:00:00,20.0,1394898.4467530207,0.0,14.425166498362606 
 10/13  06:00:00,20.0,1490918.325640989,0.0,14.67083960017254 
 10/13  07:00:00,20.0,1623434.1253600589,0.0,15.561155618801705 
 10/13  08:00:00,20.0,1679903.1835693054,0.0,16.391174111020253 
 10/13  09:00:00,20.000000000000005,1008715.5290949311,0.0,14.326926333120019 
 10/13  10:00:00,20.464425036426378,0.0,0.0,8.451296055241786 
 10/13  11:00:00,22.078344724850166,0.0,0.0,5.28002509392078 
 10/13  12:00:00,23.658884427132887,0.0,0.0,7.913983329499423 
 10/13  13:00:00,25.01982191970623,0.0,0.0,16.18320246921204 
 10/13  14:00:00,25.99222716858566,251412.93748586635,1527763.954137136,32.249048324757819 
 10/13  15:00:00,25.999999999999365,119052.1561147612,2726111.16452757,41.91593361324221 
 10/13  16:00:00,26.0,94552.06839893857,2427208.8369494059,38.49593455940801 
 10/13  17:00:00,26.0,44743.84461412509,774804.7418347109,25.339218019758567 
 10/13  18:00:00,25.686086971030226,0.0,0.0,15.29150242538404 
 10/13  19:00:00,24.556312302441854,0.0,0.0,8.077978696072146 
 10/13  20:00:00,23.38463773119481,0.0,0.0,5.243573844195268 
 10/13  21:00:00,22.383386748228558,0.0,0.0,5.640611498472732 
 10/13  22:00:00,21.51167693237971,0.0,0.0,8.062292044012886 
 10/13  23:00:00,20.713383447988588,0.0,0.0,11.930213809055048 
 10/13  24:00:00,20.070503994228618,475309.88762058797,0.0,16.628952246223446 
 10/14  01:00:00,20.00000000000021,1152426.707733529,0.0,16.918048279761658 
 10/14  02:00:00,20.0,1324590.4433015546,0.0,15.736008269762559 
 10/14  03:00:00,20.0,1430751.9846064528,0.0,15.155785119982648 
 10/14  04:00:00,20.0,1575210.7636456597,0.0,15.29411008829294 
 10/14  05:00:00,20.0,1709335.3978358939,0.0,15.709870416305842 
 10/14  06:00:00,20.0,1844529.1343059627,0.0,16.296842527843464 
 10/14  07:00:00,20.0,2009373.0573052562,0.0,17.24749375939786 
 10/14  08:00:00,20.0,1680446.9511363509,0.0,16.310836913468746 
 10/14  09:00:00,20.060908764687878,242309.41757494183,0.0,10.93919982152363 
 10/14  10:00:00,21.057386570171585,0.0,0.0,6.561549586107354 
 10/14  11:00:00,22.68954324025376,0.0,0.0,5.515245326035829 
 10/14  12:00:00,24.085303349868938,0.0,0.0,9.365891192457284 
 10/14  13:00:00,25.396490558743449,34239.91045149151,99372.41214405657,19.27241026760689 
 10/14  14:00:00,25.999995035785476,312610.2425614865,2002644.8757676276,35.389653125126319 
 10/14  15:00:00,26.0,113760.81446452327,2919219.531727396,43.60544448796483 
 10/14  16:00:00,26.0,66952.66733187184,2527610.5632338195,39.452271632531758 
 10/14  17:00:00,26.0,31298.576472363162,934073.0430903538,26.75730735651464 
 10/14  18:00:00,25.686746167151456,495.083179082236,8631.886852465686,15.706650462647902 
 10/14  19:00:00,24.53428429091296,0.0,0.0,8.274465953349463 
 10/14  20:00:00,23.468870004422205,0.0,0.0,5.39567257138404 
 10/14  21:00:00,22.53514171711512,0.0,0.0,5.354004986651307 
 10/14  22:00:00,21.656798961496937,0.0,0.0,7.356174269805543 
 10/14  23:00:00,20.859121805374796,0.0,0.0,10.822738985644547 
 10/14  24:00:00,20.151913779147493,273722.2645464231,0.0,15.439983014985656 
 10/15  01:00:00,20.00000000012202,981574.1051393942,0.0,16.63719246145234 
 10/15  02:00:00,20.0,1217555.7737251977,0.0,15.639976923136546 
 10/15  03:00:00,20.0,1359429.275373511,0.0,15.064631637519462 
 10/15  04:00:00,20.000000000000005,1452999.4275116579,0.0,14.847626183315278 
 10/15  05:00:00,20.0,1563616.364875758,0.0,15.070303127787027 
 10/15  06:00:00,20.0,1745590.2037891644,0.0,15.827162337113862 
 10/15  07:00:00,20.0,1981433.5503021996,0.0,17.114338270975755 
 10/15  08:00:00,20.0,1665430.464268865,0.0,16.238127066679806 
 10/15  09:00:00,20.132298896903408,163935.28123478249,0.0,10.083127848767364 
 10/15  10:00:00,21.359178464706074,0.0,0.0,5.880234515364705 
 10/15  11:00:00,23.004669919272194,0.0,0.0,5.992353761721887 
 10/15  12:00:00,24.377663264012545,0.0,0.0,10.821566102477219 
 10/15  13:00:00,25.61332318961208,117677.39399320138,342818.7940947624,21.48589137461109 
 10/15  14:00:00,25.999999969421027,256469.18200236414,1967266.4247429842,36.13283888699417 
 10/15  15:00:00,26.0,106075.99646780615,3064083.5026280798,44.82365247818088 
 10/15  16:00:00,26.0,58280.66056737944,2641021.21502979,40.393681050462877 
 10/15  17:00:00,26.0,23384.342609761123,766041.0552419634,25.660318797738566 
 10/15  18:00:00,25.646499954256595,0.0,0.0,15.411024597173835 
 10/15  19:00:00,24.484813319545354,0.0,0.0,8.197740567356048 
 10/15  20:00:00,23.358617087214797,0.0,0.0,5.315789359167842 
 10/15  21:00:00,22.416205620115464,0.0,0.0,5.419303117677212 
 10/15  22:00:00,21.58587088468306,0.0,0.0,7.406496084902422 
 10/15  23:00:00,20.824597061410818,0.0,0.0,10.707206200061668 
 10/15  24:00:00,20.15328284180724,239138.69936690556,0.0,14.99113828844556 
 10/16  01:00:00,20.000000000105,945676.0825421086,0.0,16.39829805453722 
 10/16  02:00:00,20.0,1202659.2430201926,0.0,15.533605679881502 
 10/16  03:00:00,20.0,1302984.9092312435,0.0,14.81526064035377 
 10/16  04:00:00,20.0,1384994.4184962039,0.0,14.56126527442145 
 10/16  05:00:00,20.0,1595693.0049229672,0.0,15.237510291805882 
 10/16  06:00:00,20.0,1781160.9687218129,0.0,16.002436780002485 
 10/16  07:00:00,20.0,1953292.815865969,0.0,16.9840068398768 
 10/16  08:00:00,20.0,1692636.397279419,0.0,16.343237949864045 
 10/16  09:00:00,20.135140385106565,179838.0448586497,0.0,10.068387093195616 
 10/16  10:00:00,21.215199194602304,0.0,0.0,5.7449926609116679 
 10/16  11:00:00,22.439928255144208,0.0,0.0,5.668926598716548 
 10/16  12:00:00,23.64807013197291,0.0,0.0,9.390792388886112 
 10/16  13:00:00,24.907490107630087,0.0,0.0,18.635776496665249 
 10/16  14:00:00,25.99998746897108,325680.2077961017,2243699.975645201,37.13041255465385 
 10/16  15:00:00,26.0,101718.07227426245,3135776.219318404,45.377216581034968 
 10/16  16:00:00,26.0,59737.97048047293,2679071.2093909115,40.56812949105506 
 10/16  17:00:00,26.0,31331.663066525238,1233200.2078979915,28.93368730125485 
 10/16  18:00:00,25.77059646591694,1746.3004103858025,48114.49479564617,17.089511451512498 
 10/16  19:00:00,24.73623125356526,0.0,0.0,9.338469657141296 
 10/16  20:00:00,23.664366693283353,0.0,0.0,5.743117935971462 
 10/16  21:00:00,22.66802520556654,0.0,0.0,5.199514929090576 
 10/16  22:00:00,21.763236102542718,0.0,0.0,6.904816405545375 
 10/16  23:00:00,20.945668871374705,0.0,0.0,10.10806471159128 
 10/16  24:00:00,20.22506726059822,157120.09014491953,0.0,14.490680832297107 
 10/17  01:00:00,20.000000037218425,956838.6694857974,0.0,16.576648315713915 
 10/17  02:00:00,20.0,1227713.8669883665,0.0,15.707809549288607 
 10/17  03:00:00,20.0,1376452.139040849,0.0,15.141517494450865 
 10/17  04:00:00,20.0,1515937.156977992,0.0,15.12941844514751 
 10/17  05:00:00,20.0,1660291.4337766697,0.0,15.518554795458336 
 10/17  06:00:00,20.0,1817341.7248714138,0.0,16.17621501272903 
 10/17  07:00:00,20.0,2001468.927548581,0.0,17.172808239590656 
 10/17  08:00:00,20.0,1620449.9176574236,0.0,15.978154310946815 
 10/17  09:00:00,20.134142948892433,160581.35292287739,0.0,9.971308819112262 
 10/17  10:00:00,21.37754893423491,0.0,0.0,5.781111625859452 
 10/17  11:00:00,22.974516030082737,0.0,0.0,5.933602666412125 
 10/17  12:00:00,24.274166700824748,0.0,0.0,10.37435317967365 
 10/17  13:00:00,25.46591133884876,28563.389317567737,109299.24883513595,20.121041500854003 
 10/17  14:00:00,25.99999597084856,209070.6881217193,1844428.018352034,34.82965801484959 
 10/17  15:00:00,26.0,63209.92826926897,2757449.556147336,42.481980698923219 
 10/17  16:00:00,26.0,35009.45826722321,2367350.2887237628,38.34703117946757 
 10/17  17:00:00,25.997574459865164,12304.108071997056,501563.3863768133,23.928433308146976 
 10/17  18:00:00,25.46609477963882,0.0,0.0,13.680373110324162 
 10/17  19:00:00,24.237651727407188,0.0,0.0,7.2309725481337099 
 10/17  20:00:00,23.208486410734044,0.0,0.0,5.1634522218744129 
 10/17  21:00:00,22.35207950129619,0.0,0.0,5.505964141537454 
 10/17  22:00:00,21.636766718049605,0.0,0.0,7.201994427721068 
 10/17  23:00:00,21.004056147216635,0.0,0.0,9.682470228968356 
 10/17  24:00:00,20.44479896470679,0.0,0.0,12.770979022835986 
 10/18  01:00:00,20.028960944088519,381250.0266716953,0.0,15.843602410525044 
 10/18  02:00:00,20.0,781822.0801533978,0.0,15.693757662709232 
 10/18  03:00:00,20.0,974790.3330611539,0.0,14.926017144945427 
 10/18  04:00:00,20.0,1130380.0268693488,0.0,14.425871887411246 
 10/18  05:00:00,20.0,1223629.5990903809,0.0,14.089489277357835 
 10/18  06:00:00,20.0,1284188.2995369544,0.0,13.957890269603054 
 10/18  07:00:00,20.0,1325918.6746029044,0.0,14.44444215758856 
 10/18  08:00:00,20.0,1405901.116676622,0.0,15.421207611082972 
 10/18  09:00:00,20.0,1181829.6170280523,0.0,15.36367907749309 
 10/18  10:00:00,20.000000000000005,693606.523414431,0.0,14.61762933606934 
 10/18  11:00:00,20.03837295953738,155753.78915729255,0.0,13.240044505736748 
 10/18  12:00:00,20.901267848583549,0.0,0.0,7.680951568800168 
 10/18  13:00:00,22.45526106378266,0.0,0.0,5.881868508525305 
 10/18  14:00:00,24.87038131188756,0.0,0.0,16.89064831852556 
 10/18  15:00:00,25.99985908489292,271960.3233637326,1752288.4068541548,32.668357119430279 
 10/18  16:00:00,25.99999999999999,64059.886574747565,1376257.7146593859,30.34369480905437 
 10/18  17:00:00,25.799008615898989,2443.153657205815,46400.58564560604,17.4008582396379 
 10/18  18:00:00,24.61236883392965,0.0,0.0,8.240568688932492 
 10/18  19:00:00,23.149362236341589,0.0,0.0,5.170758177999947 
 10/18  20:00:00,21.96198306755908,0.0,0.0,6.832965610996578 
 10/18  21:00:00,20.910362254861295,0.0,0.0,11.328827432458122 
 10/18  22:00:00,20.098492189443804,552346.085440919,0.0,17.28733989130533 
 10/18  23:00:00,20.00000000000102,1329602.1675705475,0.0,17.575397751281164 
 10/18  24:00:00,20.0,1478077.790910469,0.0,16.163422320913896 
 10/19  01:00:00,20.0,1506781.4028679967,0.0,15.31647573981648 
 10/19  02:00:00,20.0,1562614.1417002306,0.0,15.147125609139309 
 10/19  03:00:00,20.0,1680839.3833709902,0.0,15.534363609426514 
 10/19  04:00:00,20.0,1754449.7745912423,0.0,15.826442826957317 
 10/19  05:00:00,20.0,1829266.1058784086,0.0,16.177910176462654 
 10/19  06:00:00,20.0,1936006.1136971345,0.0,16.712731634541418 
